"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.065979032E1,4.127896391E-3,4.407528415E-2,1.065263674E-1
2.066975746E1,9.321057005E-4,4.407528415E-2,9.906952083E-2
2.067972266E1,-2.263685223E-3,4.301001877E-2,9.693899006E-2
2.068968954E1,-8.655266836E-3,4.301001877E-2,8.735162020E-2
2.069964766E1,-1.291632187E-2,3.874896467E-2,7.989477366E-2
2.070961365E1,-1.824264042E-2,3.448791057E-2,7.882951200E-2
2.071960881E1,-1.078579482E-2,2.916159295E-2,7.350318879E-2
2.072957772E1,-1.717737690E-2,2.170474641E-2,5.752423778E-2
2.073953568E1,-9.720530361E-3,1.211737376E-2,4.793686420E-2
2.074950350E1,-1.930790395E-2,1.464737463E-3,3.089264594E-2
2.075945308E1,-2.996053919E-2,-5.992108025E-3,1.171789970E-2
2.076941902E1,-2.996053919E-2,-7.057371549E-3,-4.261054564E-3
2.077940537E1,-6.191844866E-2,-8.122635074E-3,-1.278316416E-2
2.078937334E1,-3.422159329E-2,-1.131842658E-2,-8.522109129E-3
2.079932834E1,8.615319431E-2,-3.861580743E-3,-1.597895473E-2
2.080929506E1,2.117211558E-2,-1.344895363E-2,-2.556632832E-2
2.081925740E1,-5.233107507E-2,-1.664474420E-2,-3.515370190E-2
2.082922365E1,-2.463422157E-2,-1.451421715E-2,-4.900212586E-2
2.084643005E1,-2.463422157E-2,3.994738800E-4,-1.171789970E-2
2.084653757E1,-2.463422157E-2,3.994738800E-4,-1.171789970E-2
2.085653757E1,-2.463422157E-2,3.994738800E-4,-1.171789970E-2
2.086653757E1,-2.463422157E-2,3.994738800E-4,-1.171789970E-2
2.087652080E1,-6.524739787E-3,-6.657897611E-4,-1.704421826E-2
2.088652080E1,-6.524739787E-3,-6.657897611E-4,-1.704421826E-2
2.089643314E1,1.051947847E-2,-6.657897611E-4,-2.024000883E-2
2.090640049E1,-4.394212738E-3,-3.861580743E-3,-2.130527236E-2
2.091633538E1,6.258423906E-3,-2.796316985E-3,-2.024000883E-2
2.092629934E1,1.051947847E-2,2.530001104E-3,-2.343579940E-2
2.093627694E1,7.323687430E-3,5.725792143E-3,-1.810948178E-2
2.094624231E1,3.062632866E-3,4.660528619E-3,-1.810948178E-2
2.095620528E1,7.323687430E-3,5.725792143E-3,-1.384842768E-2
2.096617038E1,-1.078579482E-2,3.595264861E-3,-1.171789970E-2
2.097614314E1,-7.590003312E-3,4.660528619E-3,-1.384842768E-2
2.098610903E1,-4.394212738E-3,7.856319658E-3,-1.810948178E-2
2.099607455E1,-2.263685223E-3,8.921583183E-3,-1.810948178E-2
2.100604038E1,-1.331579551E-4,7.856319658E-3,-1.917474531E-2
2.101603741E1,-1.331579551E-4,5.725792143E-3,-1.704421826E-2
2.102600637E1,-8.655266836E-3,1.464737463E-3,-1.917474531E-2
2.103596882E1,-1.198421582E-3,1.464737463E-3,-2.343579940E-2
2.104593715E1,-4.394212738E-3,1.464737463E-3,-3.089264594E-2
2.105587611E1,-2.263685223E-3,3.595264861E-3,-3.515370190E-2
2.106584148E1,8.388951421E-3,5.725792143E-3,-3.941475600E-2
2.107584778E1,1.478053257E-2,4.660528619E-3,-3.941475600E-2
2.108581720E1,1.478053257E-2,3.595264861E-3,-3.621896356E-2
2.109579439E1,1.371526904E-2,1.464737463E-3,-3.728422895E-2
2.110576460E1,2.543316968E-2,7.856319658E-3,-3.834949061E-2
2.111572840E1,-1.078579482E-2,3.595264861E-3,-3.941475600E-2
2.112569799E1,-1.331579551E-4,6.791055668E-3,-3.941475600E-2
2.113566085E1,7.323687430E-3,8.921583183E-3,-3.621896356E-2
2.114562970E1,-1.078579482E-2,1.211737376E-2,-3.089264594E-2
2.115558491E1,-1.078579482E-2,1.744369231E-2,-2.663159184E-2
2.116555236E1,-2.263685223E-3,1.957421936E-2,-2.024000883E-2
2.117552892E1,-9.720530361E-3,1.850895584E-2,-1.384842768E-2
2.118549731E1,-3.328948980E-3,1.637842879E-2,-1.384842768E-2
2.119545648E1,3.062632866E-3,1.637842879E-2,-1.384842768E-2
2.120542392E1,3.062632866E-3,1.531316526E-2,-1.278316416E-2
2.121539345E1,-1.198421582E-3,1.531316526E-2,-1.278316416E-2
2.122536111E1,1.997369342E-3,1.957421936E-2,-1.278316416E-2
2.123531288E1,1.997369342E-3,2.063948289E-2,-1.278316416E-2
2.124527892E1,1.997369342E-3,2.063948289E-2,-1.171789970E-2
2.125524549E1,-1.198421582E-3,1.957421936E-2,-1.384842768E-2
2.126521153E1,-3.328948980E-3,1.850895584E-2,-1.597895473E-2
2.127519200E1,-3.328948980E-3,2.063948289E-2,-1.810948178E-2
2.128515950E1,-2.263685223E-3,2.063948289E-2,-1.917474531E-2
2.129510653E1,3.062632866E-3,2.170474641E-2,-2.024000883E-2
2.130507194E1,3.062632866E-3,2.063948289E-2,-2.130527236E-2
2.131505939E1,6.258423906E-3,2.170474641E-2,-2.024000883E-2
2.132502705E1,5.193160381E-3,2.170474641E-2,-2.024000883E-2
2.133499116E1,-1.331579551E-4,2.277000993E-2,-1.917474531E-2
2.134495840E1,-2.263685223E-3,2.170474641E-2,-1.917474531E-2
2.135493460E1,-2.263685223E-3,2.063948289E-2,-1.810948178E-2
2.136490278E1,-4.394212738E-3,1.957421936E-2,-1.810948178E-2
2.137485861E1,-4.394212738E-3,1.850895584E-2,-1.917474531E-2
2.138482554E1,-5.459476262E-3,2.063948289E-2,-2.024000883E-2
2.139478944E1,-5.459476262E-3,2.277000993E-2,-1.917474531E-2
2.140475606E1,-1.331579551E-4,2.490053698E-2,-1.597895473E-2
2.141472007E1,-2.263685223E-3,2.490053698E-2,-1.278316416E-2
2.142468642E1,-3.328948980E-3,2.703106403E-2,-1.065263618E-2
2.143465403E1,9.321057005E-4,2.809632942E-2,-1.171789970E-2
2.144462049E1,-6.524739787E-3,2.809632942E-2,-1.278316416E-2
2.145459012E1,-6.524739787E-3,2.916159295E-2,-1.491369121E-2
2.146455689E1,-2.263685223E-3,3.022685647E-2,-1.704421826E-2
2.147453939E1,-6.524739787E-3,2.916159295E-2,-2.024000883E-2
2.148450772E1,-4.394212738E-3,2.703106403E-2,-2.237053588E-2
2.149445366E1,-4.394212738E-3,2.383527346E-2,-2.556632832E-2
2.150441970E1,-7.590003312E-3,2.170474641E-2,-2.450106293E-2
2.151440924E1,-6.524739787E-3,2.063948289E-2,-2.663159184E-2
2.152437762E1,-4.394212738E-3,2.170474641E-2,-2.450106293E-2
2.153434158E1,-1.078579482E-2,2.063948289E-2,-2.130527236E-2
2.154430955E1,-6.524739787E-3,2.063948289E-2,-1.810948178E-2
2.155426434E1,-2.263685223E-3,2.063948289E-2,-1.491369121E-2
2.156423101E1,-5.459476262E-3,1.850895584E-2,-9.587372653E-3
2.157418085E1,-5.459476262E-3,1.850895584E-2,-7.456845604E-3
2.158414575E1,-2.263685223E-3,1.957421936E-2,-7.456845604E-3
2.159414470E1,-1.198421582E-3,2.170474641E-2,-9.587372653E-3
2.160411304E1,-4.913528636E-2,1.211737376E-2,-9.587372653E-3
2.161408674E1,6.804371625E-2,3.342264518E-2,-4.261054564E-3
2.162405559E1,6.697845459E-2,2.170474641E-2,-1.278316416E-2
2.163399111E1,-2.996053919E-2,1.744369231E-2,-5.326318089E-3
2.164395658E1,-1.331579551E-4,2.383527346E-2,-1.171789970E-2
2.165392913E1,1.797632314E-2,2.916159295E-2,-1.065263618E-2
2.166389533E1,-3.209106624E-2,2.916159295E-2,-5.326318089E-3
2.167388163E1,1.997369342E-3,4.301001877E-2,1.065263641E-3
2.168384981E1,6.258423906E-3,4.620581120E-2,9.587372653E-3
2.169382304E1,-2.263685223E-3,5.046686530E-2,1.491369121E-2
2.170379179E1,2.756369673E-2,5.792371184E-2,1.384842768E-2
2.171376465E1,1.265000552E-2,5.579318479E-2,1.384842768E-2
2.172373377E1,-1.611211337E-2,5.153212696E-2,1.704421826E-2
2.173369043E1,6.258423906E-3,4.940159991E-2,9.587372653E-3
2.174365830E1,1.158474199E-2,4.727107286E-2,2.130527282E-3
2.175363080E1,3.062632866E-3,4.514054582E-2,-3.195791040E-3
2.176359913E1,1.797632314E-2,5.153212696E-2,-2.130527282E-3
2.177354497E1,-1.331579551E-4,4.514054582E-2,4.261054564E-3
2.178351101E1,7.323687430E-3,4.301001877E-2,1.171789970E-2
2.179349314E1,1.584579609E-2,4.620581120E-2,1.917474531E-2
2.180346075E1,-2.263685223E-3,4.833633825E-2,1.704421826E-2
2.181339205E1,1.371526904E-2,5.579318479E-2,1.065263618E-2
2.182335601E1,1.691105962E-2,6.005423889E-2,1.384842768E-2
2.183335616E1,3.062632866E-3,5.472791940E-2,1.917474531E-2
2.184332382E1,4.127896391E-3,5.153212696E-2,2.450106293E-2
2.185329418E1,-2.263685223E-3,4.407528415E-2,2.130527236E-2
2.186326210E1,5.193160381E-3,4.407528415E-2,5.326318089E-3
2.187322549E1,8.388951421E-3,5.046686530E-2,-1.917474531E-2
2.188319293E1,7.323687430E-3,5.153212696E-2,-4.261054471E-2
2.189317595E1,-1.198421582E-3,4.514054582E-2,-5.113265663E-2
2.190314497E1,-2.263685223E-3,4.087949172E-2,-5.006739125E-2
2.191313903E1,-6.524739787E-3,3.022685647E-2,-5.752423778E-2
2.192311059E1,-3.328948980E-3,2.703106403E-2,-6.711161137E-2
2.193300674E1,-3.328948980E-3,2.809632942E-2,-8.628635854E-2
2.194297064E1,-2.263685223E-3,3.022685647E-2,-9.906952083E-2
2.195294470E1,9.321057005E-4,1.957421936E-2,-1.054610983E-1
2.196290965E1,-1.198421582E-3,4.660528619E-3,-9.161267430E-2
2.197287095E1,-1.611211337E-2,3.595264861E-3,-7.669898123E-2
2.198283549E1,-2.356895804E-2,1.211737376E-2,-7.456845790E-2
2.199281757E1,-6.524739787E-3,2.916159295E-2,-6.711161137E-2
2.200278387E1,-4.394212738E-3,3.555317223E-2,-5.858949944E-2
2.201275533E1,-1.291632187E-2,3.874896467E-2,-4.687159881E-2
2.202272210E1,-2.037316747E-2,3.448791057E-2,-4.154528305E-2
2.203271491E1,-2.263685223E-3,4.087949172E-2,-1.502021700E-1
2.204268434E1,1.818937659E-1,8.242477477E-2,-3.407512009E-1
2.205262163E1,-1.258342713E-1,-1.344895363E-2,-1.672463864E-1
2.206258783E1,-1.290300637E-1,-9.640636295E-2,-1.523326933E-1
2.207261637E1,1.882853508E-1,-4.008054361E-2,-1.629853398E-1
2.208258887E1,-2.430132627E-1,-9.108003974E-2,-2.492716908E-1
2.209258418E1,1.330247968E-1,8.921583183E-3,-3.046653867E-1
2.210255898E1,1.042626798E-1,1.531316526E-2,-3.673827946E-1
2.211244720E1,-2.067943066E-1,-5.073318258E-2,-3.876228034E-1
2.212241325E1,6.258423906E-3,-7.084003091E-2,-3.247722387E-1
2.213237788E1,-3.315633163E-2,-9.853688627E-2,-2.311622053E-1
2.214234377E1,-1.173121557E-1,-7.403582335E-2,-1.715074480E-1
2.215231163E1,-1.078579482E-2,-2.623211779E-2,-1.235705838E-1
2.216227767E1,-5.020054802E-2,-8.122635074E-3,-1.118526831E-1
2.217223382E1,-1.824264042E-2,6.791055668E-3,-7.882951200E-2
2.218219887E1,-1.717737690E-2,5.725792143E-3,-5.006739125E-2
2.219215267E1,-6.831002980E-2,-1.451421715E-2,-2.343579940E-2
2.220211658E1,-3.635212034E-2,-8.122635074E-3,-3.195790946E-2
2.221211002E1,-1.398158539E-2,-1.731053460E-3,-4.900212586E-2
2.222207689E1,-4.380896688E-2,-2.796316985E-3,-5.432844535E-2
2.223202017E1,-4.913528636E-2,-4.926844500E-3,-6.924213469E-2
2.224198465E1,-2.250369452E-2,-1.731053460E-3,-8.735162020E-2
2.225197049E1,-3.848264739E-2,-1.557948068E-2,-8.522108942E-2
2.226193715E1,-3.528685868E-2,-1.984053478E-2,-9.374319762E-2
2.227191918E1,-1.078579482E-2,-1.451421715E-2,-1.299621612E-1
2.228188736E1,-3.954791278E-2,-2.090579830E-2,-1.587242782E-1
2.229186215E1,-5.978792161E-2,-2.410159074E-2,-1.768337637E-1
2.230183101E1,-2.889527567E-2,-1.557948068E-2,-1.970737725E-1
2.231178924E1,-4.274370521E-2,-2.303632535E-2,-2.343579978E-1
2.232175700E1,-3.954791278E-2,-3.262370080E-2,-2.641853690E-1
2.233171960E1,-2.037316747E-2,-4.221107066E-2,-2.961432934E-1
2.234168684E1,-3.848264739E-2,-5.912213027E-2,-3.332943618E-1
2.235166017E1,-4.167843983E-2,-7.829687744E-2,-3.716438413E-1
2.236162799E1,-1.611211337E-2,-9.001477808E-2,-3.940143883E-1
2.237159361E1,-1.504684892E-2,-1.038632020E-1,-4.067975581E-1
2.238156122E1,-3.635212034E-2,-1.177116334E-1,-4.249070287E-1
2.239153720E1,-3.635212034E-2,-1.241032109E-1,-4.515386224E-1
2.240150564E1,-9.720530361E-3,-1.230379492E-1,-4.589954615E-1
2.241145528E1,-3.315633163E-2,-1.272990108E-1,-4.387554526E-1
2.242142179E1,-8.535424620E-2,-1.262337416E-1,-4.089280665E-1
2.243139497E1,-1.620532274E-1,-1.432779580E-1,-3.940143883E-1
2.244136215E1,-6.404897571E-2,-1.358211190E-1,-4.025365114E-1
2.245133137E1,-1.824264042E-2,-1.411474347E-1,-4.195807278E-1
2.246129877E1,-4.807002097E-2,-1.464737505E-1,-4.238417745E-1
2.247126705E1,-8.655266836E-3,-1.379516423E-1,-4.334291518E-1
2.248123450E1,-6.191844866E-2,-1.507348120E-1,-4.121238589E-1
2.249118080E1,-1.109205782E-1,-1.773663908E-1,-4.067975581E-1
2.250114611E1,5.193160381E-3,-1.752358675E-1,-3.929491341E-1
2.251111319E1,4.127896391E-3,-1.677790284E-1,-3.727091253E-1
2.252107866E1,-7.363634557E-2,-1.688442826E-1,-3.503385782E-1
2.253104653E1,-6.831002980E-2,-1.784316599E-1,-3.322291076E-1
2.254101226E1,-1.205079481E-1,-2.093243003E-1,-3.057306707E-1
2.255098382E1,-2.783001214E-2,-2.029327303E-1,-2.705769539E-1
2.256095012E1,4.460791498E-2,-1.880190372E-1,-2.439453751E-1
2.257090439E1,-5.020054802E-2,-2.050632536E-1,-2.226400971E-1
2.258086944E1,-1.504684892E-2,-2.039979845E-1,-1.938779801E-1
2.259085236E1,6.591318548E-2,-2.008021921E-1,-1.587242782E-1
2.260081924E1,5.632581562E-2,-2.050632536E-1,-8.628635854E-2
2.261078674E1,-3.102580272E-2,-2.071937770E-1,-3.195791040E-3
2.262075366E1,-4.274370521E-2,-1.933453530E-1,5.858949944E-2
2.263071840E1,3.715106845E-2,-1.709748209E-1,9.800425172E-2
2.264068512E1,-6.404897571E-2,-1.794969290E-1,1.352884769E-1
2.265065059E1,-2.569948509E-2,-1.592569202E-1,1.715074480E-1
2.266061710E1,1.149153188E-1,-1.155811027E-1,2.130527347E-1
2.267058382E1,9.361004084E-2,-9.960214794E-2,2.874880135E-1
2.268055038E1,9.361004084E-2,-6.870950758E-2,3.737743795E-1
2.269052314E1,-8.655266836E-3,-3.475422785E-2,4.483428299E-1
2.270049033E1,-1.930790395E-2,2.383527346E-2,5.229113102E-1
2.271044934E1,-1.291632187E-2,6.964161247E-2,5.761744976E-1
2.272041569E1,-4.593949392E-2,8.135951310E-2,5.740439296E-1
2.273039148E1,6.258423906E-3,7.816372067E-2,5.335639119E-1
2.274035877E1,1.127847880E-1,8.135951310E-2,4.909533858E-1
2.275031778E1,4.567318037E-2,6.218476593E-2,4.643217921E-1
2.276028418E1,3.715106845E-2,6.751108170E-2,4.344944060E-1
2.277025132E1,1.158474199E-2,6.964161247E-2,4.004059732E-1
2.278021778E1,-2.483395934E-1,2.809632942E-2,3.673827946E-1
2.279019215E1,-1.077247858E-1,2.490053698E-2,3.322291076E-1
2.280015944E1,2.191779912E-1,6.218476593E-2,2.842922211E-1
2.281012205E1,6.271740049E-2,3.022685647E-2,2.225069404E-1
2.282008887E1,-1.801627129E-1,-9.187898599E-3,1.587242782E-1
2.283005304E1,-1.759016514E-1,3.595264861E-3,8.628635854E-2
2.284001955E1,-1.109205782E-1,2.916159295E-2,1.278316416E-2
2.284999095E1,-1.078579482E-2,5.898897350E-2,-5.539371073E-2
2.285995793E1,-8.855003864E-2,6.964161247E-2,-1.288969070E-1
2.286992345E1,-1.247690022E-1,3.874896467E-2,-1.874863952E-1
2.287989028E1,2.010685205E-2,3.981423005E-2,-2.897517085E-1
2.288985892E1,-8.109319210E-2,-1.238369010E-2,-4.536691606E-1
2.289982590E1,-3.328948980E-3,-4.327633604E-2,-6.081323624E-1
2.290979345E1,-5.765739456E-2,-9.001477808E-2,-7.796398401E-1
2.291976049E1,9.893636405E-2,-8.362319320E-2,-9.659277797E-1
2.292972637E1,3.257043660E-1,-9.853688627E-2,-1.094824672E0
2.293969330E1,-9.494162351E-2,-2.125200927E-1,-1.237570047E0
2.294965465E1,4.886896908E-2,-2.583264410E-1,-1.389902711E0
2.295962101E1,2.585927546E-1,-2.934801280E-1,-1.479251742E0
2.296959924E1,-4.380896688E-2,-3.712443709E-1,-1.511209607E0
2.297956674E1,1.031974182E-1,-3.893538713E-1,-1.523992777E0
2.298953142E1,2.063948363E-1,-4.021370113E-1,-1.466468573E0
2.299949866E1,-1.198421582E-3,-4.063980877E-1,-1.414270639E0
2.300946465E1,5.193160381E-3,-3.680485785E-1,-1.345161676E0
2.301943179E1,1.298290044E-1,-3.275685608E-1,-1.163001537E0
2.302939622E1,-2.356895804E-2,-2.956106663E-1,-9.126646519E-1
2.303936304E1,-9.720530361E-3,-2.295643091E-1,-6.454166174E-1
2.304934106E1,-6.937529147E-2,-1.826927215E-1,-3.780354261E-1
2.305930898E1,9.254477918E-2,-9.640636295E-2,-1.512674391E-1
2.306926944E1,1.308942735E-1,-6.551371515E-2,3.728422895E-2
2.307923663E1,-2.760364413E-1,-1.198421568E-1,2.193111479E-1
2.308920241E1,-4.700475931E-2,-6.444845349E-2,3.940143883E-1
2.309916944E1,2.575274706E-1,1.105211023E-2,6.379597783E-1
2.310913939E1,-1.183774248E-1,-1.025316212E-2,8.679235578E-1
2.311910668E1,1.106542572E-1,2.916159295E-2,1.045822620E0
2.312906814E1,2.916159332E-1,6.218476593E-2,1.194959521E0
2.313903486E1,-1.844237745E-1,-7.057371549E-3,1.348224282E0
2.314899825E1,-2.463422157E-2,3.768370301E-2,1.470729589E0
2.315896460E1,3.182475269E-2,1.015995219E-1,1.561277032E0
2.316893455E1,-2.356895804E-2,1.346226931E-1,1.567668557E0
2.317890127E1,2.479401082E-1,1.964079887E-1,1.521862268E0
2.318887418E1,1.340900660E-1,1.857553422E-1,1.481382251E0
2.319884153E1,-8.215846121E-2,1.282311082E-1,1.413205385E0
2.320880267E1,-7.257108390E-2,9.414267540E-2,1.336506367E0
2.321876939E1,-1.002679393E-1,8.668582886E-2,1.231178403E0
2.322873736E1,-5.765739456E-2,9.733846784E-2,1.075649977E0
2.323870418E1,-3.848264739E-2,9.733846784E-2,9.414267540E-1
2.324867351E1,-1.524658650E-1,7.177213579E-2,8.647277355E-1
2.325864054E1,-1.291632187E-2,7.070687413E-2,8.221172094E-1
2.326860366E1,-1.824264042E-2,5.046686530E-2,7.976161242E-1
2.327857033E1,-9.813741595E-2,3.448791057E-2,7.359640002E-1
2.328854372E1,-8.535424620E-2,4.833633825E-2,6.390250325E-1
2.329851106E1,-1.002679393E-1,6.111950055E-2,5.676523447E-1
2.330847325E1,-1.364869028E-1,5.898897350E-2,5.250418186E-1
2.331844007E1,6.378266215E-2,9.520793706E-2,5.207807422E-1
2.332840731E1,-8.428898454E-2,7.390266657E-2,5.335639119E-1
2.333837413E1,-7.363634557E-2,7.070687413E-2,5.687175989E-1
2.334834554E1,3.928159550E-2,9.840372950E-2,5.889576077E-1
2.335831283E1,-9.387636185E-2,9.946899116E-2,5.697829127E-1
2.336827382E1,-1.119858399E-1,1.197090000E-1,5.346291661E-1
2.337824049E1,6.697845459E-2,1.527321786E-1,5.367597342E-1
2.338821736E1,-9.600688517E-2,1.186437383E-1,5.559344888E-1
2.339818502E1,-6.724476814E-2,1.122521535E-1,5.655218363E-1
2.340815345E1,1.797632314E-2,1.175784767E-1,6.155892015E-1
2.341812122E1,-1.002679393E-1,1.005342528E-1,6.656566262E-1
2.342808262E1,-1.023984700E-1,1.069258377E-1,7.146587372E-1
2.343804965E1,1.925463974E-1,1.889511347E-1,7.476819158E-1
2.344801851E1,-9.281109273E-2,1.857553422E-1,7.455514073E-1
2.345798575E1,-1.705753356E-1,2.145174593E-1,7.498124242E-1
2.346794939E1,-8.535424620E-2,2.720417082E-1,7.784414291E-1
2.347791627E1,-2.783001214E-2,2.869553864E-1,8.061382771E-1
2.348789778E1,-7.257108390E-2,2.688459158E-1,8.093340397E-1
2.349786611E1,-3.635212034E-2,2.688459158E-1,8.135951161E-1
2.350783658E1,-1.641837656E-1,2.400837988E-1,7.741803527E-1
2.351780517E1,8.388951421E-3,2.400837988E-1,7.592666745E-1
2.352777366E1,-3.209106624E-2,2.486059070E-1,6.752439737E-1
2.353774220E1,-1.663142890E-1,2.368880063E-1,5.740439296E-1
2.354770127E1,-1.034637317E-1,2.251701057E-1,5.122586489E-1
2.355766887E1,1.117195264E-1,2.326269448E-1,4.792354703E-1
2.356763418E1,-1.396826953E-1,1.644500792E-1,3.599259555E-1
2.357760153E1,-5.446160212E-2,1.644500792E-1,2.193111479E-1
2.358757236E1,7.763108611E-2,2.038648278E-1,8.522108942E-2
2.359754007E1,-1.130511016E-1,2.113216817E-1,-4.367581010E-2
2.360751330E1,-1.185105834E-2,2.432795912E-1,-1.597895473E-1
2.361748153E1,1.692437679E-1,2.613890767E-1,-2.514022291E-1
2.362744226E1,-1.013332009E-1,2.113216817E-1,-3.854922652E-1
2.363740970E1,-7.257108390E-2,1.868206114E-1,-5.250418186E-1
2.364736382E1,-3.315633163E-2,1.431448013E-1,-6.155892015E-1
2.365732991E1,3.928159550E-2,7.496792823E-2,-6.571345329E-1
2.366729450E1,9.787109494E-2,2.277000993E-2,-6.858966351E-1
2.367726043E1,6.591318548E-2,6.791055668E-3,-7.860314250E-1
2.368722069E1,1.095889956E-1,-2.410159074E-2,-8.584693074E-1
2.369718606E1,1.276984811E-1,-6.657897681E-2,-9.094688296E-1
2.370716163E1,2.862896025E-2,-1.187768951E-1,-8.860330582E-1
2.371712799E1,1.861548275E-1,-1.283642650E-1,-8.350335360E-1
2.372709747E1,-2.707101107E-1,-2.295643091E-1,-7.583345771E-1
2.373706418E1,1.149153188E-1,-1.123853177E-1,-6.432861090E-1
2.374702658E1,2.564622164E-1,-3.901528195E-2,-5.687175989E-1
2.375699283E1,-3.431480527E-1,-1.123853177E-1,-6.145239472E-1
2.376696575E1,-1.460742801E-1,-1.209074259E-1,-5.569997430E-1
2.377693262E1,3.267696202E-1,-5.379581451E-2,-4.355596602E-1
2.378689002E1,-7.470161468E-2,-6.551371515E-2,-3.737743795E-1
2.379685595E1,-2.259690464E-1,-3.262370080E-2,-3.195790946E-1
2.380683200E1,4.673844203E-2,7.922898233E-2,-2.194443047E-1
2.381679892E1,-5.123918056E-1,4.087949172E-2,-1.533979625E-1
2.382676767E1,1.330247968E-1,1.793637723E-1,-2.876211889E-2
2.383673481E1,4.503402114E-1,1.772332340E-1,5.539371073E-2
2.384670450E1,-6.444845200E-1,-1.664474420E-2,5.645897239E-2
2.385667184E1,-8.215846121E-2,6.538055837E-2,7.456845790E-2
2.386663736E1,8.837693334E-1,2.091911435E-1,1.416800618E-1
2.387660455E1,8.508793265E-2,6.751108170E-2,7.882951200E-2
2.388656132E1,-1.897500902E-1,9.986846708E-3,2.237053588E-2
2.389652741E1,1.564605981E-1,7.496792823E-2,9.800425172E-2
2.390650590E1,-1.311605871E-1,5.259739235E-2,1.683116555E-1
2.391647325E1,-2.057290375E-1,2.383527346E-2,1.555284858E-1
2.392643705E1,-3.037332892E-1,2.596580051E-2,1.661811322E-1
2.393640403E1,-1.524658650E-1,8.668582886E-2,1.608548164E-1
2.394637668E1,8.082687855E-2,1.261005849E-1,1.001347825E-1
2.395634418E1,-1.450090110E-1,8.881635964E-2,-6.498108059E-2
2.396630507E1,-2.355564237E-1,3.994738800E-4,-2.258358896E-1
2.397627194E1,5.193160381E-3,-4.114580899E-2,-3.514038324E-1
2.398623158E1,2.149169445E-1,-1.344895363E-2,-5.431513190E-1
2.399619767E1,2.649843320E-2,-4.008054361E-2,-8.073366880E-1
2.400617752E1,-4.700475931E-2,-8.149266988E-2,-9.882983565E-1
2.401614497E1,1.692437679E-1,-8.362319320E-2,-1.102281570E0
2.402610752E1,-5.872265995E-2,-1.262337416E-1,-1.230113149E0
2.403607450E1,-1.982721984E-1,-1.603221744E-1,-1.348357439E0
2.404604122E1,-1.609879732E-1,-1.837579757E-1,-1.417466402E0
2.405600814E1,-6.524739787E-3,-1.613874435E-1,-1.473925352E0
2.406597736E1,-1.078579482E-2,-1.635179669E-1,-1.502687573E0
2.407594455E1,2.330264263E-2,-1.805621833E-1,-1.481382251E0
2.408590799E1,-5.872265995E-2,-2.167811543E-1,-1.437706470E0
2.409587476E1,-1.258342713E-1,-2.316948473E-1,-1.414270639E0
2.410584325E1,-2.206427306E-1,-2.530001104E-1,-1.405748487E0
2.411581017E1,2.010685205E-2,-1.837579757E-1,-1.307877421E0
2.412577830E1,4.961465299E-1,-4.540686309E-2,-1.259940624E0
2.413574533E1,1.426121742E-1,-8.468846232E-2,-1.307877421E0
2.414571741E1,-1.748363972E-1,-1.858884990E-1,-1.339835286E0
2.415568491E1,3.203780353E-1,-1.741705984E-1,-1.262071133E0
2.416564996E1,2.767022252E-1,-2.412822098E-1,-1.132108927E0
2.417561726E1,-5.765739456E-2,-3.265033066E-1,-1.057540536E0
2.418559220E1,-2.323606312E-1,-3.605917394E-1,-9.989509583E-1
2.419556028E1,2.767022252E-1,-2.764359117E-1,-8.902940750E-1
2.420551637E1,1.223721579E-1,-3.115896285E-1,-8.892288208E-1
2.421548319E1,-4.665854871E-1,-4.330296814E-1,-9.286435843E-1
2.422545564E1,-9.174583107E-2,-3.840275407E-1,-9.115993381E-1
