"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.832200882E1,2.165803671E0,4.049553394E0,1.187139130E1
3.833197601E1,1.835294962E0,5.759224892E0,4.941178858E-1
3.834193809E1,1.818545222E0,5.926722527E0,4.534398913E-1
3.835190476E1,9.568299651E-1,3.963411570E0,8.332705498E0
3.836187304E1,-7.241279483E-1,3.996911049E0,4.080659866E0
3.837183986E1,-4.127618968E-1,3.482155085E0,3.231536865E1
3.838180549E1,-1.258026481E0,1.052243710E0,2.610958290E1
3.839177216E1,1.730010748E0,8.727820396E0,-1.064387321E1
3.840174408E1,1.184148073E0,2.804687262E0,4.127618968E-1
3.841171127E1,-2.285145521E0,-2.570190668E0,3.187000465E1
3.842166752E1,-2.529213428E0,8.878867149E0,3.563511133E0
3.843163356E1,1.258325577E0,1.194108200E1,-1.107218838E1
3.844160710E1,1.454836130E0,4.286741734E0,1.182114220E1
3.845157393E1,6.000002623E-1,2.747259617E0,1.457199097E1
3.846153966E1,3.364906907E-1,9.687940598E0,-2.522633314E0
3.847150637E1,1.464407444E0,9.642477036E0,-2.046162367E0
3.848147700E1,5.688936114E-1,2.256431818E0,9.876974106E0
3.849144408E1,1.570289880E-1,1.250848055E0,1.745683670E1
3.850141257E1,2.240280211E-1,6.951448917E0,2.562713146E0
3.851137981E1,3.029911816E-1,5.687141418E0,8.595915794E0
3.852133773E1,-4.797609448E-1,1.753639936E0,1.727737617E1
3.853130403E1,-5.108676553E-1,5.864509106E0,-3.195315599E0
3.854126690E1,5.497509837E-1,4.430311203E0,7.932206988E-1
3.855123283E1,-5.395814776E-1,8.605188727E-1,1.534277916E1
3.856123533E1,-1.720140338E0,5.388038158E0,7.327122211E0
3.857120497E1,8.416753411E-1,5.419145107E0,1.075095177E1
3.858116872E1,1.313360572E0,2.294716835E0,2.875754166E1
3.859113773E1,1.203290701E0,4.775176525E0,1.236191988E0
3.860109716E1,3.750749528E-1,2.373680115E0,7.111767769E0
3.861106518E1,-1.937887192E0,-6.981059909E-1,2.533400917E1
3.862103179E1,-4.578666210E0,8.426324844E0,-1.440479279E0
3.863099966E1,-2.490928411E0,1.060738277E1,-1.011236763E1
3.864096867E1,-2.007279158E0,3.348157167E0,1.123460102E1
3.865093664E1,-2.469393015E0,2.143969059E0,1.434676647E1
3.866090382E1,-3.343371391E0,5.574678421E0,5.514857769E0
3.867087169E1,-1.880459547E0,4.406383038E0,2.164696884E1
3.868083247E1,-4.949852943E0,9.396016121E0,4.691128731E0
3.869079966E1,-1.389631748E0,6.321837425E0,-1.014347458E1
3.870076351E1,-5.114658549E-2,-1.497607827E0,2.884368324E1
3.871073033E1,-1.320239902E0,1.751247048E0,3.042623520E1
3.872067716E1,-3.532404423E0,9.491728783E0,-1.334686565E1
3.873064195E1,-1.988136530E0,5.407180786E0,1.145264745E0
3.874061908E1,-2.943470955E0,3.187838078E0,2.217368889E1
3.875058507E1,-4.140480518E0,8.713463783E0,-5.915057659E0
3.876054872E1,-2.620140791E0,9.369695663E0,2.778067112E0
3.877051450E1,7.328019291E-2,2.103291035E0,2.310958290E1
3.878048872E1,2.534597397E0,1.274776220E0,7.207480907E0
3.879045528E1,7.411768436E-1,4.087838173E0,3.561118364E0
3.880041940E1,-1.973779559E0,3.850949049E0,1.616650772E1
3.881038575E1,-2.038385868E0,5.490929604E0,1.305882931E1
3.882034335E1,-1.624128342E0,4.674678326E0,3.233002424E0
3.883030882E1,-3.050848842E-1,2.787638307E-1,1.667408562E1
3.884028997E1,4.707878530E-1,5.805585980E-1,1.393998623E1
3.885025700E1,-7.719843984E-1,6.597012043E0,7.384549618E0
3.886021591E1,2.551347017E-1,7.968996525E0,3.582653761E0
3.887018210E1,1.050150037E0,5.019244671E0,1.047158957E0
3.888015632E1,-4.247260094E-1,1.224527001E0,1.112662506E1
3.889012330E1,-2.874078989E0,2.720938444E0,1.461266899E1
3.890009132E1,-3.898805380E0,9.101400375E0,2.636890650E0
3.891005840E1,-2.591426849E0,1.030558777E1,-4.141078472E0
3.892001570E1,8.344969153E-1,3.407977581E0,7.782057285E0
3.892998174E1,1.570289880E-1,5.623133108E-2,2.062942123E1
3.893995976E1,-4.039981842E0,7.389634609E0,3.771686792E0
3.894992705E1,-2.859722137E0,9.889236450E0,-2.706880569E0
3.895988950E1,-1.301097274E-1,4.035196304E0,1.074616623E1
3.896985627E1,-7.504490018E-1,1.394417405E0,1.117926693E1
3.897982596E1,-2.359323025E0,2.244467735E0,3.989732742E0
3.898979299E1,-5.713462353E0,4.549952030E0,9.434001923E0
3.899976111E1,-4.523631096E0,8.347361565E0,3.051147938E0
3.900972830E1,-2.026421785E0,5.266004562E0,1.772483349E0
3.901969440E1,-1.588235974E0,6.044868231E-1,2.381127739E1
3.902966143E1,-2.847758055E0,2.057827473E0,9.738189697E0
3.903962976E1,-2.943470955E0,6.247660160E0,3.618546009E0
3.904959695E1,-2.134098768E0,6.027221203E0,1.395195103E1
3.905956252E1,-1.487737536E0,5.364109993E0,3.996911049E0
3.906952950E1,-1.384846091E0,2.661117792E0,6.826723099E0
3.907949762E1,-3.350549936E0,3.482155085E0,1.727259064E1
3.908946476E1,-2.234896421E0,6.209075451E0,4.731806755E0
3.909942731E1,-2.663211584E0,6.917949200E0,-1.259222925E-1
3.910939398E1,-4.079762697E-1,3.592225075E0,1.486152267E1
3.911936643E1,-1.267597795E0,5.615356445E0,4.200301170E0
3.912933367E1,-2.031207323E0,8.071887970E0,-5.359623432E0
3.913929664E1,-1.729711652E0,7.236194611E0,7.142874718E0
3.914926341E1,-1.023230791E0,4.992923737E0,1.618564987E1
3.915922981E1,-2.428714931E-1,3.721736431E0,1.408116341E1
3.916919653E1,8.823533654E-1,3.958626032E0,1.363579941E1
3.917916861E1,1.801795483E0,6.779165745E0,7.896913052E0
3.918913585E1,1.631905079E0,1.152203941E1,1.272084355E0
3.919909867E1,2.378764868E0,6.647261143E0,-1.148255825E0
3.920906549E1,1.038185954E0,8.365905881E-1,1.770359802E1
3.921902127E1,1.307079345E-1,2.084148407E0,2.428056908E1
3.922898695E1,-1.286142133E-2,9.685547829E0,-5.618347645E0
3.923897033E1,1.098006487E0,9.213862419E0,-6.786643028E0
3.924893778E1,-1.133599728E-1,5.949155092E-1,2.133799553E1
3.925889882E1,-9.466604590E-1,1.923530340E0,1.904926109E1
3.926886565E1,-9.562317729E-1,6.903592587E0,-1.676561165E1
3.927883512E1,2.558525562E0,1.686640859E0,1.172752285E1
3.928880216E1,3.789034605E0,9.729815125E-1,5.206991577E1
3.929876820E1,7.268198729E-1,1.466800308E1,-1.817588043E1
3.930873512E1,9.960123897E-2,4.583451748E0,-1.066780186E1
3.931870471E1,4.220041752E0,-8.139185905E0,7.448438263E1
3.932867195E1,1.485942841E0,5.263611794E0,-2.189731836E0
3.933863695E1,-5.467599630E-1,2.094796562E1,-4.586233521E1
3.934860393E1,2.096710801E-1,3.032005310E0,1.502692604E1
3.935857346E1,1.627119422E0,-1.287248898E1,7.413503265E1
3.936854070E1,2.352443695E0,2.464607239E0,-8.560921669E0
3.937850783E1,1.703689694E0,1.327926826E1,-2.618435860E1
3.938847507E1,8.225327730E-1,6.891628265E0,1.096391296E1
3.939844242E1,-1.372881979E-1,6.786344051E0,1.458156204E1
3.940840966E1,1.187438220E-1,1.058345413E1,-2.309851456E1
3.941837565E1,1.143470168E0,5.335396290E0,-4.435695171E0
3.942834268E1,-2.790330410E0,-4.567001343E0,4.598855591E1
3.943831064E1,-4.773681164E-1,9.346963167E-1,3.385485077E1
3.944827783E1,-5.946164131E-1,1.135424232E1,-2.204088688E0
3.945824851E1,1.921436548E0,1.018834019E1,-3.583251834E-1
3.946821601E1,3.329313517E0,9.562317729E-1,1.182353497E1
3.947817846E1,2.443371058E0,2.237289190E0,2.430210495E1
3.948814544E1,3.966103554E0,1.365763378E1,-1.031097221E1
3.949810851E1,1.351645708E0,1.275254822E1,-2.609103966E1
3.950807507E1,-1.080658555E0,5.623133108E-2,2.541775894E1
3.951805200E1,1.076471090E0,-5.855237007E0,5.073621368E1
3.952801966E1,9.376873970E-1,1.520190144E1,-1.957418633E1
3.953798169E1,1.401894927E0,1.285065365E1,-2.510938263E1
3.954794872E1,1.241575837E0,1.547857165E0,3.510928726E1
3.955792653E1,3.723830283E-1,-2.838485837E-1,3.199443245E1
3.956789466E1,-8.703892678E-2,1.029123116E1,-1.871695709E1
3.957784617E1,8.045866340E-2,8.500502586E0,4.127618968E-1
3.958781257E1,-1.301097274E-1,-2.043470621E0,3.690270996E1
3.959778507E1,-2.500499785E-1,2.766402006E0,1.694447517E1
3.960775210E1,2.960519791E0,8.414361000E0,-1.452233982E1
3.961770169E1,-5.515456200E-1,6.043971062E0,1.412184143E1
3.962766695E1,-4.821537733E-1,5.088636398E0,1.196949673E1
3.963763273E1,-6.592226624E-1,8.174779892E0,-1.668664742E1
3.964759804E1,-4.989035130E-1,-4.895116806E0,1.020508957E1
3.965758997E1,-3.486940861E0,-4.282255173E0,7.350033569E1
3.966755794E1,-3.630510092E0,1.949851394E0,8.943174779E-2
3.967752273E1,-1.715354681E0,1.704527283E1,-7.713263988E0
3.968749039E1,2.108375788E0,4.155136585E0,2.301865387E1
3.969743804E1,9.568299651E-1,9.537193298E0,-6.190531254E0
3.970740367E1,-2.014457464E0,7.818248749E0,-3.226811218E1
3.971737262E1,-6.087041855E0,7.051947594E0,-4.406980991E0
3.972733861E1,-5.785246849E0,2.859722137E0,1.665494347E1
3.973729981E1,-3.472583771E0,5.542375445E-1,1.283868980E1
3.974726523E1,-2.574677229E0,9.299107194E-1,3.129303551E1
3.975723752E1,-7.839485407E-1,8.388039589E0,2.074666977E1
3.976720367E1,9.002995491E-2,9.376873970E0,-6.729215622E0
3.977719945E1,-2.888436079E0,1.272383451E0,9.841081619E0
3.978716861E1,-5.074279308E0,-2.005185366E0,1.537867069E1
3.979713294E1,-4.147658825E0,8.909974098E0,-6.147460461E0
3.980710158E1,1.373181105E0,1.029601669E1,-1.540588951E1
3.981706664E1,-3.816552162E-1,5.404788017E0,2.718246460E0
3.982703492E1,-2.785544634E0,3.398406267E0,7.968697548E0
3.983701429E1,-1.875673890E0,5.024030209E0,-1.196291637E1
3.984698367E1,-2.819044113E0,2.028814554E0,1.565414524E1
3.985693773E1,-2.761616468E0,-2.285444736E0,4.086252975E1
3.986690554E1,-6.357430458E0,4.236492634E0,5.152165985E1
3.987684351E1,-6.644868374E0,6.872485638E0,1.701177216E1
3.988680830E1,3.233600616E0,1.085384369E1,-6.523432732E0
3.989679137E1,7.526324749E0,6.848557472E0,-7.263113976E0
3.990675799E1,1.105184913E0,7.537391037E-2,-1.799163437E1
3.991672960E1,8.129615188E-1,5.210969448E0,-1.325354576E1
3.992669674E1,-2.763710022E-1,4.418346882E0,9.821938515E0
3.993664497E1,-5.876473427E0,6.297909260E0,3.915555191E1
3.994661018E1,-3.530011654E0,9.731011391E0,1.687747574E1
3.995660346E1,-7.193422914E-1,8.677571297E0,1.598704624E1
3.996657148E1,3.779463291E0,-1.064207911E0,2.321516609E1
3.997652976E1,1.663011789E0,-2.429013968E0,1.467248917E1
3.998649679E1,5.545366406E-1,3.039183855E0,-3.537788391E0
3.999645231E1,3.521038532E0,1.214447212E1,-1.015783119E1
4.000641815E1,2.376372099E0,5.948257923E0,-4.672584534E0
4.001638731E1,-7.049853802E-1,2.807080030E0,3.205694580E1
4.002635351E1,-1.238883972E0,9.913165092E0,6.936792850E0
4.003635799E1,2.295016050E0,1.116042423E1,-1.841546249E1
4.004632799E1,1.363609791E0,4.188635826E0,3.494657516E1
4.005627882E1,4.373182297E0,2.148754835E0,3.271048355E1
4.006624690E1,3.123530865E0,4.545166492E0,-1.511127281E1
4.007619205E1,3.180958509E0,-2.232802629E0,1.673869133E1
4.008615783E1,-1.028016448E0,2.594118834E0,1.933161354E1
4.009613627E1,1.485942841E0,1.458664703E1,-2.726681137E1
4.010610330E1,7.339983582E-1,2.725723982E0,-1.764198303E1
4.011605257E1,-3.393620729E0,-2.357229471E0,5.586223984E1
4.012601783E1,-5.467599630E-1,8.476573944E0,1.713859177E1
4.013601851E1,-1.394417405E0,1.936301994E1,-2.364677048E1
4.014598731E1,-8.198408484E-1,4.957031250E0,1.164616680E1
4.015592393E1,-6.858428121E-1,-1.061815023E0,3.487000656E1
4.016588950E1,-1.585843205E0,8.531609535E0,-1.475444317E1
4.017586809E1,-1.638485312E0,6.709474564E0,-1.480499172E1
4.018583497E1,-9.777671695E-1,-5.745167255E0,3.296173096E1
4.019579314E1,9.903294444E-1,-5.697011471E0,3.011995506E1
4.020575914E1,-6.305087805E-1,5.811867237E0,-8.484051704E0
4.021570502E1,-4.738985062E0,1.320748329E1,6.723831654E0
4.022566893E1,-6.726224422E0,1.753370667E1,8.813961983E0
4.023564247E1,-4.703093052E0,2.093121529E1,-1.499881077E1
4.024560736E1,4.270291328E0,9.699904442E0,2.548356056E0
4.025559773E1,3.968496323E0,-1.768295884E0,3.728825378E1
4.026556523E1,1.533799291E0,-3.233600616E0,8.282456398E0
4.027554575E1,-2.004886389E0,-3.846462488E0,3.680759430E0
4.028551450E1,-5.038387299E0,8.294121623E-1,1.317847061E1
4.029545507E1,-5.373681545E0,4.207778454E0,-1.744577026E1
4.030542096E1,-4.655236244E0,5.811867237E0,-1.764437485E1
4.031539840E1,-1.130907774E0,6.975377083E0,4.063521194E1
4.032536544E1,1.255932808E0,-1.840080619E0,5.263731384E1
4.033535377E1,1.618146300E-1,1.085862923E1,1.960947990E1
4.034532294E1,-3.791128397E0,1.005434132E1,-1.693819237E1
4.035530580E1,-2.890828848E0,-1.492822170E0,-2.074876308E0
4.036527637E1,1.522433460E-1,-9.906285286E0,2.590858650E1
4.037521710E1,4.947160780E-1,3.855734587E0,1.655444527E1
4.038518466E1,-2.191526413E0,1.419153214E1,-1.028465080E1
4.039522278E1,3.597608805E0,3.185445070E0,1.507478237E1
4.040519752E1,9.329017401E-1,-7.986045361E0,4.103032684E1
4.041508294E1,-3.872484446E0,9.537193298E0,1.236939716E1
4.042504861E1,-3.132503986E0,1.242443275E1,-2.244706917E1
4.043501971E1,-2.026421785E0,2.476571321E0,-3.226422310E0
4.044498596E1,-2.627319336E0,-2.809772015E0,2.974637413E1
4.045494403E1,-6.247360706E0,7.018447876E0,4.079762697E-1
4.046490940E1,-3.793521166E0,9.015258789E0,-9.513564110E0
4.047488528E1,-3.154039383E0,5.119743347E0,2.512074852E1
4.048485169E1,-2.172383785E0,6.465406895E0,1.370519066E1
4.049480591E1,-3.616153240E0,9.386445045E0,-1.210170078E1
4.050477106E1,-1.118943691E0,4.758427143E0,3.893720627E0
4.051473268E1,-2.667997181E-1,2.845365286E0,4.221836567E0
4.052469752E1,-1.267597795E0,7.334599495E0,-5.553741455E0
4.053466908E1,-1.767996788E0,3.975375652E0,9.307182312E0
4.054463455E1,-2.433500528E0,5.982056726E-3,2.450549507E1
4.055460372E1,-1.849352837E0,6.501298904E0,1.402134228E1
4.056456955E1,-1.147657514E0,6.628118515E0,3.625724554E0
4.057454117E1,-2.859423161E-1,1.212562919E0,1.863261032E1
4.058450757E1,4.731806815E-1,1.662712693E0,5.138885498E0
4.059446507E1,-5.419743061E-1,5.301896572E0,-7.770691395E0
4.060443054E1,2.096710801E-1,4.968995094E0,5.504987717E0
4.061440044E1,-1.133599728E-1,5.081458092E0,9.801599979E-1
4.062436637E1,2.697309256E0,3.120838881E0,-6.130710602E0
4.063434992E1,2.137089729E0,1.442273855E0,6.378965855E0
4.064431762E1,-1.779960990E0,1.483071518E1,-9.468100548E0
4.065428716E1,2.249552488E0,3.302693367E0,-4.964060211E1
4.066425502E1,-2.047957182E0,-3.226422310E0,4.106382751E1
4.067420596E1,6.837490797E-1,-1.016471100E1,7.853303528E1
4.068417216E1,5.784648657E-1,1.275733376E1,-7.674978733E0
4.069415059E1,-1.911566138E0,2.373949242E1,-7.836853027E1
4.070411799E1,3.705285788E0,-2.024327993E0,-1.407458305E1
4.071407570E1,5.031507969E0,-1.392592907E1,7.853303528E1
4.072404210E1,-7.624131441E-1,7.652844906E0,-1.555334687E0
4.073400674E1,7.196413875E-1,1.985624123E1,-4.592933273E1
4.074397299E1,-5.443671346E-1,6.230910301E0,2.853022194E1
4.075397070E1,1.706082582E0,-1.098604679E1,7.695526886E1
4.076394007E1,2.666202545E0,6.783951283E0,-3.576073408E0
4.077388554E1,2.946162939E0,1.020508957E1,-2.248535347E1
4.078385247E1,-1.334596872E0,4.722534657E0,2.048794556E1
4.079380585E1,-1.734796464E-1,6.467799664E0,8.854640007E0
4.080377143E1,-1.408774376E0,1.047099209E1,-1.831945038E1
4.081375367E1,-6.834499836E-1,3.733700514E0,2.797209740E0
4.082372090E1,1.145862937E0,-2.053041935E0,2.720848656E1
4.083366799E1,1.914258122E0,3.685844183E0,3.809971809E0
4.084363320E1,-3.027219772E0,6.503692150E0,-1.106261730E1
4.085360846E1,-3.266801119E0,-8.919246197E-1,1.257278728E1
4.086357471E1,-8.724829555E-1,-2.283051968E0,1.837627983E1
4.087356085E1,-5.324030519E-1,6.568298340E0,-1.938485503E0
4.088352908E1,-1.368096352E0,5.996114254E0,8.617451668E0
4.089348960E1,-3.565903902E0,3.913162231E0,2.412234497E1
4.090345700E1,-2.725425005E0,8.512466431E0,5.325525761E0
4.091342632E1,-2.035992861E0,8.270492554E0,9.213862419E0
4.092339393E1,-1.760818362E0,3.407977581E0,1.835235214E1
4.093333361E1,-2.988934517E0,3.379263878E0,1.316172123E1
4.094329841E1,-1.866102576E0,6.260222197E-1,1.482084465E1
4.095331143E1,-1.535593987E0,-3.729214191E0,2.275783730E1
4.096328111E1,-1.604985833E0,-3.017947674E0,1.222792149E1
4.097321424E1,-3.098705411E-1,-1.885544300E0,5.447559834E0
4.098318018E1,-3.125325441E0,-2.098505497E0,6.041877270E-1
4.099314695E1,-2.239681959E0,3.477369547E0,6.623332977E0
4.100311299E1,-2.514856577E0,1.190728378E1,-1.253749371E1
4.101311533E1,-2.845365286E0,3.076422119E1,-2.610061073E1
4.102308502E1,-1.674377680E0,1.169192982E1,-2.152044868E1
4.103302414E1,-4.590630054E0,8.321041107E0,5.518477249E1
4.104299070E1,-2.486142635E0,1.073779106E0,2.919572639E1
4.105297976E1,-2.771187782E0,1.119392300E1,-7.986045361E0
4.106294861E1,1.828116536E0,3.369692564E0,1.257518005E1
4.107291564E1,2.426621199E0,3.113660574E0,1.714577103E1
4.108288434E1,2.967698336E0,6.216553211E0,-1.402433395E1
4.109282309E1,1.452443361E0,2.653939486E0,1.122233772E1
4.110278872E1,2.955734253E0,-3.029911757E0,4.179872513E1
4.111278627E1,5.132305622E0,6.877271175E0,8.006982803E0
4.112275512E1,8.350053787E0,7.985746384E0,-5.718846321E0
4.113267924E1,3.109174013E0,8.772686124E-1,2.082324028E1
4.114264356E1,8.823533654E-1,2.807080030E0,1.496949863E1
4.115260835E1,1.878365755E0,7.413562775E0,-1.101476097E1
4.116257273E1,3.717249870E0,2.505285263E0,5.665606022E0
4.117256179E1,3.073281527E0,2.043171406E0,2.870250511E1
4.118252867E1,1.682154298E0,6.496513367E0,4.410869598E0
4.119249507E1,2.525026083E0,6.070291996E0,1.901994944E0
4.120246190E1,1.835294962E0,1.076770201E-2,2.046401787E1
4.121244695E1,2.105983019E0,3.216551781E0,9.527322769E0
4.122241559E1,8.033902049E-1,5.392824173E0,-1.603191137E0
4.123237262E1,1.196112275E0,3.137588739E0,1.615215111E1
4.124234007E1,-1.432702541E0,4.813461781E0,6.077470303E0
4.125229903E1,-2.193919182E0,6.300302029E0,-3.133102179E0
4.126226559E1,-1.576271892E0,2.493321180E0,1.201974678E1
4.127224632E1,-3.530011654E0,6.675975323E0,1.653290939E1
4.128221434E1,-1.708176255E0,7.240980625E0,2.612962246E0
4.129216700E1,-1.140479088E0,2.907578707E0,2.195325089E1
4.130213341E1,-1.739282966E0,1.562214136E0,1.952064705E1
4.131210278E1,-1.789532185E0,5.648856163E0,-5.086842060E0
4.132206950E1,-1.274776220E0,-1.211366430E-1,3.975375652E0
4.133210481E1,-3.216252804E0,1.806282043E0,1.329811192E1
4.134207846E1,-2.708675146E0,6.920341969E0,-8.043772697E0
4.135196716E1,-4.138087749E0,6.687939167E0,-1.617548108E0
4.136193221E1,-5.272883892E0,2.445464849E0,2.375863457E1
4.137190512E1,-4.001696587E0,7.004090786E0,1.328136253E1
4.138187096E1,-3.053540707E0,8.924330711E0,5.228317380E-1
4.139185247E1,-3.357728481E0,4.875675201E0,1.701895142E1
4.140181986E1,-3.034398317E0,7.530810833E0,3.951447487E0
4.141177059E1,-1.803889155E0,6.192326069E0,-9.556634903E0
4.142173632E1,-1.269990563E0,2.481357098E0,1.292483139E1
4.143171070E1,1.299003601E0,4.827818871E0,1.526142311E1
4.144167726E1,-1.114158034E0,7.741379261E0,-1.630588913E1
4.145164398E1,-3.520440340E0,4.236492634E0,2.965006351E0
4.146161054E1,-2.627319336E0,-2.591726065E0,5.119354248E1
4.147157210E1,1.952842355E0,2.112862349E0,3.200400162E1
4.148153814E1,1.181755304E0,9.793225288E0,1.832303882E0
4.149150127E1,3.750749528E-1,3.922733545E0,2.061985016E1
4.150146705E1,-4.821537733E-1,2.009671926E0,1.372433376E1
4.151143127E1,1.421336651E0,7.018447876E0,-6.159424782E0
4.152139684E1,5.473581553E-1,8.665607452E0,4.291228294E0
4.153136882E1,-2.718246460E0,9.819545746E0,4.425226212E0
4.154133507E1,-3.843770504E0,7.059125900E0,-1.349551916E0
4.155130700E1,-1.075872898E0,2.052742720E0,1.031515884E1
4.156127382E1,-2.883351147E-1,5.761617661E0,4.844269276E0
4.157122846E1,-1.492523074E0,6.894021034E0,-5.244768143E0
4.158119398E1,-2.600998163E0,6.163611889E0,3.696911037E-1
4.159117877E1,-2.198704958E0,3.872484446E0,2.730210543E0
4.160114622E1,-2.807080030E0,8.006982803E-1,1.517049599E1
4.161111012E1,-1.849352837E0,1.906780601E0,3.260998535E1
4.162107726E1,-5.850451589E-1,4.971388340E0,1.167488098E1
4.163103705E1,-2.529213428E0,5.778367519E0,-1.979163408E0
4.164100341E1,-5.519643784E0,7.552346587E-1,6.568298340E-1
4.165097617E1,-5.857031822E0,9.921240807E-1,-3.712464333E0
4.166094315E1,-4.753342152E0,2.091326952E0,-1.001396275E1
4.167091174E1,-4.475774765E0,7.456633449E-1,5.672784328E0
4.168087893E1,-5.081458092E0,-2.100898266E0,4.152593994E1
4.169083190E1,-4.514060020E0,2.007279158E0,4.213162613E1
4.170079762E1,-2.201097727E0,7.358527660E0,8.804390907E0
4.171077018E1,-1.882852316E0,6.472585201E0,1.193121195E0
4.172073658E1,-3.862913132E0,2.833401203E0,-6.578467846E0
4.173071231E1,-3.481557071E-1,4.162314892E0,-1.312403393E1
4.174067966E1,-1.688734531E0,5.009673119E0,2.603390932E0
4.175063762E1,-3.692723513E0,8.581260443E-1,3.476950836E1
4.176060398E1,-1.456630826E0,-7.292127013E-1,4.213162613E1
4.177058637E1,3.699901998E-1,4.226921082E0,4.892126083E0
4.178055434E1,3.171387196E0,7.942675591E0,-5.888736725E0
4.179051789E1,1.824527234E-2,1.345633698E1,5.353940651E-2
4.180048538E1,-1.966601133E0,1.172542953E1,5.635097623E-1
4.181043752E1,-2.773580551E0,1.839781523E0,3.700559998E1
4.182040346E1,2.335993052E-1,-9.948160052E-1,3.681178284E1
4.183037314E1,4.031008720E0,-3.427419424E0,1.033908749E1
4.184033945E1,7.706085205E0,-4.866403103E0,2.125185394E1
4.185031773E1,6.291029930E0,2.795115948E0,-1.109970570E0
4.186028523E1,2.893520832E0,5.996114254E0,-9.887143135E0
4.187024335E1,1.753939033E0,6.850950241E0,1.636989784E1
4.188020986E1,2.184946060E0,4.988137722E0,9.759725571E0
4.189018596E1,5.688936114E-1,5.821438313E0,-2.605275345E1
4.190015346E1,-1.968993902E0,-6.741777658E-1,1.384188080E1
4.191010684E1,-2.165504545E-1,-8.366803169E0,6.499863434E1
4.192007288E1,-2.141576260E-1,1.746670723E1,4.322334766E0
4.193004273E1,-1.071087241E0,1.278844070E1,-2.256431770E1
4.194000914E1,-3.199502945E0,7.815855980E0,1.461266899E1
4.194998820E1,-6.446264267E0,2.792723179E0,-1.047607708E1
4.195995590E1,-3.094218731E0,-1.059422255E0,-3.117638588E1
4.196991976E1,-2.287538528E0,-4.801796913E0,1.150259781E1
