"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
8.851419630E-1,9.999996026E-1,-1.950976318E-4,-3.407282092E-4,8.004461827E-4,1.021648562E-1,-2.238779175E-2,-3.902666899E-2,9.173201751E-2
8.901265980E-1,9.999995894E-1,-2.577794442E-4,-3.351191140E-4,8.015187560E-4,1.038421856E-1,-2.957012399E-2,-3.837813250E-2,9.185720528E-2
8.950997230E-1,9.999995802E-1,-3.273557579E-4,-3.331770193E-4,7.883135334E-4,1.050003387E-1,-3.754229915E-2,-3.814968948E-2,9.034659454E-2
9.000836810E-1,9.999995603E-1,-3.846793621E-4,-3.295544682E-4,7.892068180E-4,1.074617144E-1,-4.411080610E-2,-3.772935738E-2,9.045098418E-2
9.050676920E-1,9.999995449E-1,-4.421129959E-4,-3.271981887E-4,7.795118461E-4,1.093230830E-1,-5.069163899E-2,-3.745464421E-2,8.934206902E-2
9.100516500E-1,9.999995227E-1,-4.880398885E-4,-3.284353024E-4,7.801127768E-4,1.119618133E-1,-5.595460619E-2,-3.759227007E-2,8.941272000E-2
9.150443590E-1,9.999994771E-1,-5.510900811E-4,-3.366627006E-4,7.929074821E-4,1.171832294E-1,-6.318085497E-2,-3.852861414E-2,9.088177603E-2
9.200287340E-1,9.999994387E-1,-6.146771533E-4,-3.391202337E-4,7.935327273E-4,1.214089399E-1,-7.046764462E-2,-3.880440351E-2,9.095604693E-2
9.250131610E-1,9.999994231E-1,-6.799820143E-4,-3.506440508E-4,7.539491046E-4,1.230868303E-1,-7.795049165E-2,-4.012208068E-2,8.642352970E-2
9.299976400E-1,9.999993848E-1,-7.268198257E-4,-3.662970223E-4,7.536800411E-4,1.271127072E-1,-8.331905275E-2,-4.191175270E-2,8.639588157E-2
9.349906090E-1,9.999993376E-1,-7.768759108E-4,-3.749420580E-4,7.620323747E-4,1.318954147E-1,-8.905616451E-2,-4.289733179E-2,8.735585695E-2
9.399754520E-1,9.999992929E-1,-8.308021917E-4,-3.773780499E-4,7.625684098E-4,1.362704068E-1,-9.523589873E-2,-4.317171385E-2,8.741982738E-2
9.449602960E-1,9.999992460E-1,-8.755991323E-4,-3.936017655E-4,7.657283338E-4,1.407162336E-1,-1.003708133E-1,-4.502658024E-2,8.778549139E-2
9.499451920E-1,9.999992069E-1,-9.137257714E-4,-4.063837081E-4,7.655488085E-4,1.443175175E-1,-1.047409206E-1,-4.648795385E-2,8.776797564E-2
9.549232650E-1,9.999992073E-1,-9.571720884E-4,-4.174101381E-4,7.035191639E-4,1.442829997E-1,-1.097175106E-1,-4.775448141E-2,8.066313170E-2
9.599077440E-1,9.999991606E-1,-1.003603634E-3,-4.198071675E-4,7.038187418E-4,1.484754686E-1,-1.150383844E-1,-4.802538073E-2,8.069995395E-2
9.648922750E-1,9.999991204E-1,-1.045322290E-3,-4.310956141E-4,6.933566961E-4,1.519920710E-1,-1.198193890E-1,-4.931682733E-2,7.950444867E-2
9.698767540E-1,9.999990713E-1,-1.089340213E-3,-4.353282753E-4,6.936980381E-4,1.561724012E-1,-1.248638285E-1,-4.979831193E-2,7.954626314E-2
9.748526920E-1,9.999990507E-1,-1.123340593E-3,-4.415427523E-4,6.646293771E-4,1.578948397E-1,-1.287590144E-1,-5.051147623E-2,7.621773404E-2
9.798367020E-1,9.999990058E-1,-1.155300734E-3,-4.605690842E-4,6.644385555E-4,1.615831832E-1,-1.324228219E-1,-5.268932086E-2,7.620000263E-2
9.848208170E-1,9.999989515E-1,-1.179350983E-3,-4.882418247E-4,6.839365891E-4,1.659410628E-1,-1.351819809E-1,-5.585591236E-2,7.843932241E-2
9.898048790E-1,9.999989184E-1,-1.200106731E-3,-5.056837945E-4,6.836082718E-4,1.685428799E-1,-1.375617680E-1,-5.785303029E-2,7.840526004E-2
9.947906610E-1,9.999988973E-1,-1.212233392E-3,-5.260476007E-4,6.775420076E-4,1.701713846E-1,-1.389526166E-1,-6.018644076E-2,7.771365022E-2
9.997747750E-1,9.999988612E-1,-1.231989225E-3,-5.492974374E-4,6.768303412E-4,1.729393609E-1,-1.412182362E-1,-6.284923874E-2,7.763657351E-2
1.004758942E0,9.999988392E-1,-1.241379965E-3,-5.551917659E-4,6.872297572E-4,1.745989078E-1,-1.422954559E-1,-6.352246960E-2,7.882968815E-2
1.009743161E0,9.999988280E-1,-1.250509934E-3,-5.543223415E-4,6.877289924E-4,1.754419355E-1,-1.433416374E-1,-6.342204971E-2,7.888735154E-2
1.014735817E0,9.999988279E-1,-1.246365797E-3,-5.533473272E-4,6.961342453E-4,1.754495820E-1,-1.428672088E-1,-6.330944748E-2,7.985012028E-2
1.019720400E0,9.999988189E-1,-1.244963566E-3,-5.738097992E-4,6.950412650E-4,1.761237663E-1,-1.427080902E-1,-6.565453998E-2,7.972770717E-2
1.024704984E0,9.999988134E-1,-1.239525878E-3,-5.852468824E-4,7.029864582E-4,1.765279211E-1,-1.420864223E-1,-6.696443670E-2,8.063942833E-2
1.029689567E0,9.999988114E-1,-1.233809742E-3,-6.014969638E-4,7.021987841E-4,1.766781150E-1,-1.414326596E-1,-6.882712966E-2,8.055108459E-2
1.034662848E0,9.999988302E-1,-1.223294672E-3,-6.169679161E-4,6.801409086E-4,1.752798699E-1,-1.402274116E-1,-7.060390890E-2,7.802488535E-2
1.039646806E0,9.999988319E-1,-1.214258331E-3,-6.322571818E-4,6.797259837E-4,1.751490528E-1,-1.391930876E-1,-7.235669114E-2,7.797883010E-2
1.044630817E0,9.999988336E-1,-1.204648223E-3,-6.544067903E-4,6.733654720E-4,1.750233098E-1,-1.380931039E-1,-7.489647513E-2,7.725233459E-2
1.049614879E0,9.999988412E-1,-1.188296234E-3,-6.732888316E-4,6.724769511E-4,1.744500898E-1,-1.362206956E-1,-7.706158039E-2,7.715186691E-2
1.054602119E0,9.999988703E-1,-1.159727615E-3,-6.812861904E-4,6.710520078E-4,1.722472191E-1,-1.329474765E-1,-7.798040312E-2,7.698744289E-2
1.059586286E0,9.999988722E-1,-1.148954278E-3,-6.972794630E-4,6.703065993E-4,1.721013851E-1,-1.317141163E-1,-7.981402356E-2,7.690329345E-2
1.064570452E0,9.999988910E-1,-1.131102649E-3,-7.171357929E-4,6.514603613E-4,1.706636980E-1,-1.296684516E-1,-8.209320658E-2,7.474482500E-2
1.069554619E0,9.999989061E-1,-1.110256571E-3,-7.292760071E-4,6.506681914E-4,1.694980703E-1,-1.272805076E-1,-8.348603080E-2,7.465388417E-2
1.074532588E0,9.999989119E-1,-1.082800056E-3,-7.299872310E-4,6.861363285E-4,1.690418526E-1,-1.241372362E-1,-8.356517786E-2,7.871603115E-2
1.079516390E0,9.999989422E-1,-1.057224921E-3,-7.263591334E-4,6.857836142E-4,1.666754919E-1,-1.212062228E-1,-8.315148462E-2,7.867303567E-2
1.084500244E0,9.999989455E-1,-1.039639327E-3,-7.232698074E-4,7.106198609E-4,1.664124807E-1,-1.191928727E-1,-8.279589734E-2,8.151723043E-2
1.089484098E0,9.999989512E-1,-1.031586747E-3,-7.274537923E-4,7.101598507E-4,1.659675371E-1,-1.182704175E-1,-8.327605726E-2,8.146434572E-2
1.094515661E0,9.999989357E-1,-1.020605043E-3,-7.472016403E-4,7.271070827E-4,1.671871276E-1,-1.170150674E-1,-8.553790436E-2,8.340775519E-2
1.099501911E0,9.999989398E-1,-1.009313920E-3,-7.571872357E-4,7.268793237E-4,1.668636526E-1,-1.157220135E-1,-8.668313686E-2,8.338184688E-2
1.104488161E0,9.999989449E-1,-1.003053659E-3,-7.600728045E-4,7.255264444E-4,1.664624298E-1,-1.150047629E-1,-8.701447611E-2,8.322660780E-2
1.109474463E0,9.999989581E-1,-9.882262964E-4,-7.621681332E-4,7.254157962E-4,1.654140566E-1,-1.133058356E-1,-8.725582954E-2,8.321287591E-2
1.114436338E0,9.999989657E-1,-9.823643352E-4,-7.462892120E-4,7.393616904E-4,1.648145504E-1,-1.126339711E-1,-8.543515706E-2,8.480865667E-2
1.119421286E0,9.999989709E-1,-9.833391089E-4,-7.378394488E-4,7.395437299E-4,1.644015188E-1,-1.127449694E-1,-8.446678279E-2,8.482864643E-2
1.124406338E0,9.999989839E-1,-9.708868444E-4,-7.115711400E-4,7.636966769E-4,1.633558338E-1,-1.113177785E-1,-8.145502547E-2,8.759239271E-2
1.129391390E0,9.999990179E-1,-9.587049676E-4,-6.787431192E-4,7.645032594E-4,1.606030014E-1,-1.099190192E-1,-7.769419169E-2,8.768021554E-2
1.134380609E0,9.999990404E-1,-9.484207873E-4,-6.456024658E-4,7.764532646E-4,1.587490363E-1,-1.087385105E-1,-7.389615683E-2,8.904517936E-2
1.139365817E0,9.999990608E-1,-9.447238842E-4,-6.178103520E-4,7.773437682E-4,1.570555538E-1,-1.083124608E-1,-7.071164967E-2,8.914393702E-2
1.144351077E0,9.999990776E-1,-9.510779889E-4,-5.764269687E-4,7.796853001E-4,1.556391183E-1,-1.090370481E-1,-6.596864425E-2,8.940818941E-2
1.149336286E0,9.999990969E-1,-9.476471411E-4,-5.463966403E-4,7.807178459E-4,1.540012429E-1,-1.086412777E-1,-6.252761873E-2,8.952301857E-2
1.154307223E0,9.999991063E-1,-9.582278311E-4,-5.191498827E-4,7.744279783E-4,1.532041119E-1,-1.098509201E-1,-5.940511598E-2,8.879991852E-2
1.159291702E0,9.999991068E-1,-9.705635394E-4,-4.930125833E-4,7.754179022E-4,1.531557653E-1,-1.112622209E-1,-5.640879847E-2,8.891117778E-2
1.164276181E0,9.999991019E-1,-9.767852681E-4,-4.614182171E-4,7.932706415E-4,1.535824295E-1,-1.119733089E-1,-5.278580099E-2,9.095376186E-2
1.169260713E0,9.999990964E-1,-9.926672127E-4,-4.371869592E-4,7.942014810E-4,1.540511961E-1,-1.137910867E-1,-5.000755488E-2,9.105850725E-2
1.174244671E0,9.999991037E-1,-9.958674632E-4,-4.094466628E-4,7.956920382E-4,1.534211717E-1,-1.141553497E-1,-4.682829180E-2,9.122630370E-2
1.179229098E0,9.999991109E-1,-9.985189236E-4,-3.825842266E-4,7.967384669E-4,1.528070585E-1,-1.144567777E-1,-4.374972397E-2,9.134326319E-2
1.184213577E0,9.999990876E-1,-1.018103405E-3,-3.592945091E-4,8.118882810E-4,1.547957978E-1,-1.166994878E-1,-4.107736410E-2,9.307744132E-2
1.189198056E0,9.999990868E-1,-1.024266449E-3,-3.415697210E-4,8.127325906E-4,1.548609428E-1,-1.174041027E-1,-3.904558184E-2,9.317236310E-2
1.194187067E0,9.999990700E-1,-1.038764685E-3,-3.324373575E-4,8.188508004E-4,1.562847581E-1,-1.190648596E-1,-3.799701162E-2,9.387293644E-2
1.199171754E0,9.999990662E-1,-1.047063674E-3,-3.146183678E-4,8.199263257E-4,1.566013209E-1,-1.200142187E-1,-3.595419937E-2,9.399435826E-2
1.204156442E0,9.999990575E-1,-1.049603072E-3,-2.960537461E-4,8.341146408E-4,1.573314500E-1,-1.203039460E-1,-3.382490663E-2,9.561807611E-2
1.209141181E0,9.999990397E-1,-1.070446305E-3,-2.788623803E-4,8.348543321E-4,1.588076333E-1,-1.226907839E-1,-3.185283921E-2,9.570143330E-2
1.214134775E0,9.999989870E-1,-1.095247972E-3,-2.699850039E-4,8.680337517E-4,1.631046508E-1,-1.255330193E-1,-3.082902906E-2,9.950318934E-2
1.219119931E0,9.999989684E-1,-1.114665872E-3,-2.579644378E-4,8.684886011E-4,1.646014919E-1,-1.277569640E-1,-2.944958472E-2,9.955437350E-2
1.224105088E0,9.999989296E-1,-1.138399141E-3,-2.516100672E-4,8.839966627E-4,1.676608777E-1,-1.304764096E-1,-2.871704202E-2,1.013313356E-1
1.229090244E0,9.999989133E-1,-1.152645529E-3,-2.499049093E-4,8.845240555E-4,1.689372082E-1,-1.321087682E-1,-2.852013223E-2,1.013919542E-1
1.234051390E0,9.999988907E-1,-1.170677154E-3,-2.562910241E-4,8.844985387E-4,1.706802476E-1,-1.341756882E-1,-2.925010147E-2,1.013904016E-1
1.239035296E0,9.999988671E-1,-1.179989483E-3,-2.544937217E-4,8.992661853E-4,1.724906972E-1,-1.352430494E-1,-2.904120461E-2,1.030826781E-1
1.244019254E0,9.999988519E-1,-1.192768832E-3,-2.543205253E-4,8.993843114E-4,1.736457401E-1,-1.367074411E-1,-2.902002430E-2,1.030965618E-1
1.249003161E0,9.999988335E-1,-1.212852922E-3,-2.435433389E-4,8.959064574E-4,1.750280852E-1,-1.390077008E-1,-2.778346393E-2,1.026971133E-1
1.254009984E0,9.999988182E-1,-1.227221355E-3,-2.329851802E-4,8.962672479E-4,1.761750168E-1,-1.406531272E-1,-2.657206308E-2,1.027373705E-1
1.258995036E0,9.999988019E-1,-1.245877449E-3,-2.230530366E-4,8.911745286E-4,1.773823009E-1,-1.427898085E-1,-2.543273507E-2,1.021528651E-1
1.263980140E0,9.999987959E-1,-1.251697101E-3,-2.153942810E-4,8.916606889E-4,1.778275309E-1,-1.434559209E-1,-2.455444311E-2,1.022076239E-1
1.268965192E0,9.999987670E-1,-1.275277892E-3,-2.197745281E-4,8.896057184E-4,1.799501603E-1,-1.461584782E-1,-2.505427206E-2,1.019733611E-1
1.273939879E0,9.999987428E-1,-1.294323680E-3,-2.180779396E-4,8.896833919E-4,1.817051588E-1,-1.483407947E-1,-2.485790388E-2,1.019824872E-1
1.278924411E0,9.999987288E-1,-1.310055109E-3,-2.076543559E-4,8.848843692E-4,1.827146947E-1,-1.501423074E-1,-2.366256686E-2,1.014313855E-1
1.283908994E0,9.999987287E-1,-1.311859903E-3,-1.943494180E-4,8.853329163E-4,1.827210695E-1,-1.503477812E-1,-2.213768465E-2,1.014808270E-1
1.288893525E0,9.999986601E-1,-1.322431889E-3,-1.780662984E-4,9.483149679E-4,1.875887754E-1,-1.515588653E-1,-2.026116062E-2,1.086958011E-1
1.293865973E0,9.999986570E-1,-1.326263917E-3,-1.650962137E-4,9.485504072E-4,1.878037497E-1,-1.519965775E-1,-1.877444803E-2,1.087208862E-1
1.298849879E0,9.999986187E-1,-1.332801969E-3,-1.604561620E-4,9.800631544E-4,1.904646017E-1,-1.527458535E-1,-1.823721372E-2,1.123313935E-1
1.303833786E0,9.999985920E-1,-1.353401183E-3,-1.500719938E-4,9.806606342E-4,1.922924992E-1,-1.551051939E-1,-1.704487074E-2,1.123986242E-1
1.308817744E0,9.999985600E-1,-1.371775880E-3,-1.379273667E-4,9.895287833E-4,1.944670751E-1,-1.572095533E-1,-1.564974149E-2,1.134132423E-1
1.313797744E0,9.999985576E-1,-1.375239463E-3,-1.141708628E-4,9.902038022E-4,1.946311541E-1,-1.576037644E-1,-1.292695135E-2,1.134869032E-1
1.318781442E0,9.999985529E-1,-1.380230148E-3,-9.610062206E-5,9.898820654E-4,1.949451287E-1,-1.581736003E-1,-1.085574179E-2,1.134472407E-1
1.323765192E0,9.999985582E-1,-1.377252822E-3,-7.732107436E-5,9.903390060E-4,1.945890868E-1,-1.578302967E-1,-8.704032880E-3,1.134966055E-1
1.328748942E0,9.999985089E-1,-1.372068878E-3,-5.490326937E-5,1.047229650E-3,1.978913706E-1,-1.572340642E-1,-6.126788551E-3,1.200122201E-1
1.333748317E0,9.999985094E-1,-1.371743580E-3,-2.583094960E-5,1.048223346E-3,1.978529653E-1,-1.571933013E-1,-2.795233900E-3,1.201215169E-1
1.338732848E0,9.999984831E-1,-1.366565536E-3,-4.436134088E-6,1.079962009E-3,1.995947490E-1,-1.565973817E-1,-3.392240740E-4,1.237551335E-1
1.343717379E0,9.999984932E-1,-1.358745076E-3,1.868022296E-5,1.080341325E-3,1.989303372E-1,-1.556983611E-1,2.308802566E-3,1.237949981E-1
1.348701911E0,9.999984289E-1,-1.364308825E-3,4.307798348E-5,1.130928545E-3,2.031277834E-1,-1.563326415E-1,5.113172956E-3,1.295880378E-1
1.353674202E0,9.999984297E-1,-1.362764556E-3,6.181042562E-5,1.131232642E-3,2.030773989E-1,-1.561532519E-1,7.259596710E-3,1.296199677E-1
1.358658056E0,9.999984321E-1,-1.348256350E-3,8.611520604E-5,1.144815961E-3,2.029214906E-1,-1.544874473E-1,1.004493298E-2,1.311728520E-1
1.363641963E0,9.999984358E-1,-1.343613644E-3,1.054465666E-4,1.145440856E-3,2.026831092E-1,-1.539528895E-1,1.225962750E-2,1.312415306E-1
1.368625869E0,9.999984895E-1,-1.322210696E-3,1.352535827E-4,1.119996547E-3,1.991695566E-1,-1.514967796E-1,1.566859105E-2,1.283215758E-1
1.373615088E0,9.999984987E-1,-1.312163268E-3,1.584986243E-4,1.120562516E-3,1.985629895E-1,-1.503424368E-1,1.833106847E-2,1.283830946E-1
1.378599254E0,9.999985237E-1,-1.290007668E-3,1.883176089E-4,1.119372699E-3,1.969035615E-1,-1.477997905E-1,2.174504720E-2,1.282427518E-1
1.383583421E0,9.999985402E-1,-1.274953700E-3,2.013338792E-4,1.119618563E-3,1.958004222E-1,-1.460730582E-1,2.323470514E-2,1.282693524E-1
1.388567588E0,9.999985693E-1,-1.273876617E-3,2.106248396E-4,1.092863802E-3,1.938419946E-1,-1.459490925E-1,2.429532628E-2,1.252021525E-1
1.393559931E0,9.999985885E-1,-1.254827024E-3,2.294047325E-4,1.093478048E-3,1.925313580E-1,-1.437638030E-1,2.644504381E-2,1.252703038E-1
1.398544463E0,9.999986004E-1,-1.235634759E-3,2.369840655E-4,1.102867795E-3,1.917235168E-1,-1.415633255E-1,2.731249526E-2,1.263457245E-1
1.403529046E0,9.999986109E-1,-1.224684230E-3,2.484951156E-4,1.103039768E-3,1.910039038E-1,-1.403070285E-1,2.863020326E-2,1.263641159E-1
1.408513629E0,9.999986419E-1,-1.217816831E-3,2.631198887E-4,1.078865090E-3,1.888593441E-1,-1.395189679E-1,3.030183600E-2,1.235920591E-1
1.413480036E0,9.999986572E-1,-1.200955975E-3,2.805889394E-4,1.079171383E-3,1.877917115E-1,-1.375846880E-1,3.230159748E-2,1.236252662E-1
1.418463681E0,9.999986990E-1,-1.191777189E-3,2.887564363E-4,1.048038665E-3,1.848479578E-1,-1.365329020E-1,3.323213716E-2,1.200569016E-1
1.423447327E0,9.999987116E-1,-1.178854246E-3,2.974590997E-4,1.048172820E-3,1.839488197E-1,-1.350509927E-1,3.422785436E-2,1.200715294E-1
1.428431025E0,9.999987714E-1,-1.164809331E-3,3.062714929E-4,1.003316305E-3,1.796285694E-1,-1.334420865E-1,3.523000692E-2,1.149306569E-1
1.433450661E0,9.999987771E-1,-1.158537463E-3,3.110783879E-4,1.003398511E-3,1.792099654E-1,-1.327228283E-1,3.578012598E-2,1.149396603E-1
1.438436077E0,9.999987944E-1,-1.143549569E-3,3.202796485E-4,1.000408995E-3,1.779347075E-1,-1.310043948E-1,3.683239727E-2,1.145964184E-1
1.443421598E0,9.999987976E-1,-1.134271588E-3,3.406283324E-4,1.001068718E-3,1.776997063E-1,-1.299388603E-1,3.916320463E-2,1.146697163E-1
1.448407067E0,9.999988146E-1,-1.122270458E-3,3.643414714E-4,9.892682621E-4,1.764445556E-1,-1.285614087E-1,4.187763405E-2,1.133149069E-1
1.453390973E0,9.999988182E-1,-1.111933317E-3,3.837074718E-4,9.899430289E-4,1.761737124E-1,-1.273746370E-1,4.409572652E-2,1.133901973E-1
1.458376338E0,9.999988511E-1,-1.108629076E-3,3.971416499E-4,9.544629627E-4,1.737028589E-1,-1.269960958E-1,4.563028789E-2,1.093229216E-1
1.463361754E0,9.999988409E-1,-1.107147880E-3,4.239885087E-4,9.553062032E-4,1.744712245E-1,-1.268233900E-1,4.870665328E-2,1.094162150E-1
1.468347171E0,9.999988294E-1,-1.117992945E-3,4.468268779E-4,9.443057810E-4,1.753392296E-1,-1.280642117E-1,5.132351291E-2,1.081522085E-1
1.473304931E0,9.999988154E-1,-1.119065020E-3,4.726962283E-4,9.452583178E-4,1.763840462E-1,-1.281842160E-1,5.428815729E-2,1.082579926E-1
1.478288890E0,9.999988157E-1,-1.119239156E-3,4.931315091E-4,9.341931498E-4,1.763591153E-1,-1.282025875E-1,5.662846600E-2,1.069873904E-1
1.483272900E0,9.999988178E-1,-1.113159142E-3,5.025476165E-4,9.341666033E-4,1.762009270E-1,-1.275048642E-1,5.770681756E-2,1.069834930E-1
1.488256911E0,9.999988143E-1,-1.110163290E-3,5.159929073E-4,9.341555216E-4,1.764620575E-1,-1.271601285E-1,5.924721106E-2,1.069806878E-1
1.493261286E0,9.999988049E-1,-1.112429613E-3,5.286956362E-4,9.344547880E-4,1.771626407E-1,-1.274184547E-1,6.070311582E-2,1.070132298E-1
1.498246286E0,9.999988282E-1,-1.117248100E-3,5.457280856E-4,8.930479578E-4,1.754261270E-1,-1.279713870E-1,6.265010577E-2,1.022658852E-1
1.503231286E0,9.999988225E-1,-1.119591609E-3,5.511190294E-4,8.932277539E-4,1.758551210E-1,-1.282393715E-1,6.326812461E-2,1.022856508E-1
1.508216338E0,9.999988348E-1,-1.127821465E-3,5.582937654E-4,8.641673444E-4,1.749336963E-1,-1.291835739E-1,6.408737576E-2,9.895412573E-2
1.513202848E0,9.999988265E-1,-1.135187846E-3,5.579559643E-4,8.643192733E-4,1.755539672E-1,-1.300277233E-1,6.404941532E-2,9.897110730E-2
1.518187900E0,9.999987865E-1,-1.155213729E-3,5.638573098E-4,8.800884078E-4,1.785206813E-1,-1.323209182E-1,6.472972768E-2,1.007760545E-1
1.523173004E0,9.999987719E-1,-1.168046001E-3,5.631468714E-4,8.801392650E-4,1.795877873E-1,-1.337914576E-1,6.464961749E-2,1.007811466E-1
1.528158109E0,9.999987167E-1,-1.179480047E-3,5.694577799E-4,9.226141908E-4,1.835853513E-1,-1.350982919E-1,6.537968436E-2,1.056468244E-1
1.533153161E0,9.999987085E-1,-1.182004463E-3,5.778221445E-4,9.229899674E-4,1.841656302E-1,-1.353866615E-1,6.633848658E-2,1.056885888E-1
1.538138734E0,9.999987063E-1,-1.194184091E-3,5.853185655E-4,9.048828075E-4,1.843282288E-1,-1.367827709E-1,6.719632283E-2,1.036118282E-1
1.543124306E0,9.999986978E-1,-1.202052320E-3,5.837143659E-4,9.048950244E-4,1.849327953E-1,-1.376845694E-1,6.701331220E-2,1.036129201E-1
1.548109931E0,9.999986995E-1,-1.220241295E-3,5.774987478E-4,8.823288149E-4,1.848088674E-1,-1.397710133E-1,6.629978605E-2,1.010266717E-1
1.553103473E0,9.999986906E-1,-1.226587056E-3,5.789233256E-4,8.826950808E-4,1.854409008E-1,-1.404980165E-1,6.646372303E-2,1.010680220E-1
1.558089463E0,9.999986606E-1,-1.236928143E-3,5.702868070E-4,9.074704518E-4,1.875497781E-1,-1.416822681E-1,6.547860727E-2,1.039076061E-1
1.563075452E0,9.999986384E-1,-1.252250776E-3,5.753674568E-4,9.077063419E-4,1.890973571E-1,-1.434375713E-1,6.606243223E-2,1.039329056E-1
1.568061442E0,9.999985683E-1,-1.267261771E-3,5.854276636E-4,9.563789798E-4,1.939050844E-1,-1.451533906E-1,6.722387101E-2,1.095079291E-1
1.573070140E0,9.999985513E-1,-1.284508817E-3,5.770460894E-4,9.563035296E-4,1.950570614E-1,-1.471306796E-1,6.626529200E-2,1.094993558E-1
1.578057275E0,9.999985210E-1,-1.293227775E-3,5.719622514E-4,9.789587071E-4,1.970822230E-1,-1.481288672E-1,6.568703836E-2,1.120956229E-1
1.583044411E0,9.999985083E-1,-1.310879725E-3,5.544132980E-4,9.785991715E-4,1.979298128E-1,-1.501536204E-1,6.367800351E-2,1.120558965E-1
1.588031546E0,9.999984960E-1,-1.322229724E-3,5.458193900E-4,9.807078654E-4,1.987429031E-1,-1.514550650E-1,6.269480658E-2,1.122981128E-1
1.592953942E0,9.999984824E-1,-1.334604496E-3,5.403319346E-4,9.808579564E-4,1.996398461E-1,-1.528737166E-1,6.206740388E-2,1.123153743E-1
1.597937796E0,9.999984803E-1,-1.348607557E-3,5.316041232E-4,9.685104547E-4,1.997762064E-1,-1.544800835E-1,6.106693692E-2,1.109009329E-1
1.602921650E0,9.999984691E-1,-1.364372919E-3,5.127031732E-4,9.682131635E-4,2.005128935E-1,-1.562887730E-1,5.890275225E-2,1.108688549E-1
1.607905504E0,9.999983984E-1,-1.383358305E-3,5.067784098E-4,1.016173321E-3,2.050873978E-1,-1.584622031E-1,5.823353008E-2,1.163645036E-1
1.612873369E0,9.999983922E-1,-1.394133936E-3,4.894948237E-4,1.016024488E-3,2.054842283E-1,-1.596990173E-1,5.625420983E-2,1.163495793E-1
1.617856390E0,9.999983560E-1,-1.412275210E-3,4.781296475E-4,1.031915324E-3,2.077865098E-1,-1.617783032E-1,5.495653991E-2,1.181713514E-1
1.622839463E0,9.999983442E-1,-1.424222348E-3,4.669584679E-4,1.032098448E-3,2.085342962E-1,-1.631486540E-1,5.367786054E-2,1.181935007E-1
1.627822536E0,9.999983198E-1,-1.441181267E-3,4.604867749E-4,1.035085632E-3,2.100640984E-1,-1.650926104E-1,5.293875782E-2,1.185359640E-1
1.632811338E0,9.999983213E-1,-1.448059595E-3,4.366202650E-4,1.034386630E-3,2.099708044E-1,-1.658836699E-1,5.020456067E-2,1.184594566E-1
1.637794671E0,9.999983383E-1,-1.461931332E-3,4.218188730E-4,1.004055320E-3,2.088996624E-1,-1.674764777E-1,4.850501211E-2,1.149855265E-1
1.642778004E0,9.999983296E-1,-1.473678455E-3,4.021944797E-4,1.003629868E-3,2.094477050E-1,-1.688248735E-1,4.625750459E-2,1.149395147E-1
1.647761390E0,9.999983303E-1,-1.490139813E-3,3.737467067E-4,9.895902388E-4,2.094079090E-1,-1.707150775E-1,4.299713022E-2,1.133347847E-1
1.652744619E0,9.999983397E-1,-1.489950174E-3,3.507940360E-4,9.887564279E-4,2.088162249E-1,-1.706959787E-1,4.036678811E-2,1.132431612E-1
1.657727952E0,9.999983338E-1,-1.495079679E-3,3.326552923E-4,9.932142140E-4,2.091853442E-1,-1.712856584E-1,3.828958885E-2,1.137568841E-1
1.662711286E0,9.999983292E-1,-1.503484099E-3,3.090191101E-4,9.927854637E-4,2.094733682E-1,-1.722514362E-1,3.558196834E-2,1.137115007E-1
1.667694619E0,9.999983400E-1,-1.500396022E-3,2.894666084E-4,9.924597993E-4,2.087944766E-1,-1.718998006E-1,3.334101308E-2,1.136776519E-1
1.672677744E0,9.999983395E-1,-1.503700637E-3,2.753903893E-4,9.919488090E-4,2.088247349E-1,-1.722800968E-1,3.172828737E-2,1.136214107E-1
1.677660973E0,9.999983264E-1,-1.514177548E-3,2.654677570E-4,9.919190917E-4,2.096466273E-1,-1.734817908E-1,3.059242452E-2,1.136193938E-1
1.682644306E0,9.999983043E-1,-1.529917721E-3,2.581019754E-4,9.920099170E-4,2.110275158E-1,-1.752863167E-1,2.975017380E-2,1.136306107E-1
1.687627640E0,9.999982858E-1,-1.543438020E-3,2.499106889E-4,9.918246838E-4,2.121763021E-1,-1.768365653E-1,2.881302663E-2,1.136104303E-1
